TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score,Sum
TeD7,1,1,1,1,1,0,1,1,MF,0.315748311424566,7
TeD7,0,0,1,1,1,1,1,1,MF,0.330419171794149,6
TeD7,0,0,1,1,1,0,1,0,MF,0.23301633643504,4
TeD7,1,0,1,1,0,0,0,0,MF,0.189271924390727,3
TeD7,1,0,0,1,1,0,1,0,MF,0.354497830703412,4
TeD7,1,0,1,0,1,0,1,1,MF,0.343187513577653,5
TeD7,1,1,1,1,0,1,1,1,MF,0.303303657459981,7
TeD7,0,0,1,0,1,1,1,1,MF,0.429184104461432,5
TeD7,0,0,0,1,0,0,1,1,MF,0.320521252235369,3
TeD7,0,1,0,1,1,1,1,1,MF,0.301088363228192,6
TeD7,1,0,1,1,1,1,0,1,MF,0.26751238006448,6
TeD7,1,0,1,1,1,0,1,0,MF,0.284877501445762,5
TeD7,1,0,1,0,1,1,1,1,MF,0.337696822138436,6
TeD7,1,0,0,1,1,1,1,1,MF,0.279752646881798,6
TeD7,0,1,1,0,0,1,0,0,MF,0.388994968429455,3
TeD7,0,0,1,1,1,1,0,1,MF,0.31431984683662,5
TeD7,0,0,1,0,1,0,1,1,MF,0.297638420885327,4
TeD7,1,0,1,1,0,0,1,1,MF,0.328788608981213,5
TeD7,0,1,1,1,1,0,1,1,MF,0.475307246161005,6
TeD7,1,1,0,0,1,1,0,0,MF,0.390832527060669,4
TeD7,0,0,0,0,0,1,1,1,MF,0.336587678961923,3
TeD7,0,1,0,1,1,1,0,1,MF,0.298048323652754,5
TeD7,0,0,1,1,1,1,1,0,MF,0.286309732786843,5
TeD7,1,0,0,1,0,0,0,1,MF,0.269449468198218,3
TeD7,0,1,1,0,1,0,1,1,MF,0.361175729646729,5
TeD7,1,1,1,1,1,1,1,0,MF,0.411404784760744,7
TeD7,0,1,0,0,0,1,0,0,MF,0.354080671050336,2
TeD7,1,0,1,1,0,1,1,1,MF,0.327235471780934,6
TeD7,1,0,1,1,1,1,1,0,MF,0.287864478033455,6
TeD7,1,0,1,1,1,0,0,0,MF,0.222955759770304,4
TeD7,0,0,0,1,1,0,0,1,MF,0.287170044813661,3
TeD7,0,1,1,1,1,1,1,0,MF,0.440700217145657,6
TeD7,1,0,1,0,1,1,1,0,MF,0.349642762165442,5
TeD7,0,0,0,1,1,0,1,1,MF,0.396103710688953,4
TeD7,0,0,0,1,0,0,0,1,MF,0.296301531900843,2
TeD7,0,1,0,0,0,0,0,1,MF,0.35496049074471,2
TeD7,0,1,1,1,0,1,1,1,MF,0.292717651400242,6
TeD7,1,0,0,1,1,0,0,1,MF,0.353899504453701,4
TeD7,1,0,1,0,1,1,0,1,MF,0.287407511768452,5
TeD7,1,1,1,1,1,0,1,0,MF,0.397016246185252,6
TeD7,0,0,0,1,1,1,1,1,MF,0.275305286569343,5
TeD7,0,0,1,1,0,1,1,1,MF,0.383192199668618,5
TeD7,1,1,1,0,1,1,1,1,MF,0.381672839590058,7
TeD7,0,1,0,0,0,1,1,1,MF,0.388445475059947,4
TeD7,0,1,1,0,0,0,0,0,MF,0.212784301421355,2
TeD7,0,0,0,1,1,1,0,0,MF,0.309849927069798,3
TeD7,1,1,0,1,1,0,1,1,MF,0.401863754752039,6
TeD7,1,0,1,0,1,0,1,0,MF,0.315879709599323,4
TeD7,1,1,0,0,0,0,0,0,MF,0.13516306533615,2
TeD7,0,0,0,0,0,1,0,1,MF,0.288220148863859,2
TeD7,0,0,1,0,1,0,0,0,MF,0.177380851948518,2
TeD7,1,1,1,0,0,0,1,1,MF,0.361988301714792,5
TeD7,1,1,1,1,1,1,1,1,MF,0.3998299718446,8
TeD7,1,1,1,1,1,1,1,1,MF,0.376359040784127,8
TeD7,1,1,1,1,1,1,1,1,MF,0.387153678957695,8
TeD7,1,1,1,1,1,1,1,1,MF,0.334804085899959,8
TeD7,1,1,1,1,1,1,1,1,MF,0.276063607056473,8
TeD1,1,0,1,1,1,0,0,0,MN,0.549283437860855,4
TeD1,1,1,1,1,0,1,1,1,MN,0.812628078451752,7
TeD1,1,0,0,0,1,1,1,1,MN,0.607635021223341,5
TeD1,1,0,0,1,0,0,1,1,MN,0.584290796661258,4
TeD1,0,0,0,0,1,1,0,0,MN,0.67227774126968,2
TeD1,1,0,1,0,1,1,1,0,MN,0.589043240863285,5
TeD1,0,1,0,1,1,0,1,1,MN,0.878461489448916,5
TeD1,1,0,1,1,1,1,0,1,MN,0.572491002942174,6
TeD1,0,1,0,0,0,0,1,0,MN,0.885858878545846,2
TeD1,1,1,1,0,0,1,0,0,MN,0.720948558251717,4
TeD1,0,1,0,0,0,0,1,1,MN,0.882014296296543,3
TeD1,0,1,1,0,1,1,0,0,MN,0.888789689661475,4
TeD1,1,0,1,0,1,1,1,1,MN,0.613513504161602,6
TeD1,0,1,0,0,0,0,0,1,MN,0.897049629929475,2
TeD1,0,0,1,1,1,1,1,1,MN,0.662816153556484,6
TeD1,0,1,1,0,0,1,0,0,MN,0.885570819355086,3
TeD1,1,0,1,0,1,0,1,1,MN,0.59373166256234,5
TeD1,1,1,0,1,0,1,1,1,MN,0.827973953543,6
TeD1,0,1,1,0,0,0,0,1,MN,0.88585458664247,3
TeD1,1,0,1,1,1,1,0,0,MN,0.568948315653306,5
TeD1,1,1,0,0,0,1,0,0,MN,0.582638333555236,3
TeD1,0,0,0,0,0,1,1,0,MN,0.67852802266839,2
TeD1,1,1,0,0,1,1,0,1,MN,0.842444232965766,5
TeD1,0,1,1,1,1,0,1,0,MN,0.88139254500575,5
TeD1,0,1,1,0,1,1,1,0,MN,0.882317289661573,5
TeD1,1,0,1,1,1,1,1,1,MN,0.618553130601241,7
TeD1,0,0,0,0,0,1,0,1,MN,0.676368720931223,2
TeD1,1,0,0,0,0,1,0,0,MN,0.502301188474765,2
TeD1,0,1,1,1,1,1,1,0,MN,0.886692659095475,6
TeD1,1,1,0,0,1,1,0,0,MN,0.830631715747724,4
TeD1,0,1,1,0,0,0,0,0,MN,0.874903398841137,2
TeD1,1,1,0,0,0,0,0,0,MN,0.533542007758578,2
TeD1,1,1,0,0,0,1,1,0,MN,0.761900495275279,4
TeD1,0,1,0,1,0,0,0,0,MN,0.89379777365552,2
TeD1,0,0,0,0,1,1,0,1,MN,0.685861192065323,3
TeD1,0,1,0,0,0,1,0,0,MN,0.89053541413322,2
TeD1,0,0,1,0,1,0,0,1,MN,0.665163220285057,3
TeD1,1,1,1,1,1,0,1,1,MN,0.830666175905329,7
TeD1,1,0,0,1,0,0,0,0,MN,0.529667909278926,2
TeD1,0,1,0,0,1,0,1,1,MN,0.8819867154064,4
TeD1,0,1,0,0,0,1,0,1,MN,0.880831752030892,3
TeD1,0,1,0,0,0,1,1,0,MN,0.889071629511468,3
TeD1,1,1,0,0,0,1,0,1,MN,0.840401956371545,4
TeD1,1,0,0,1,1,0,1,1,MN,0.589043424420022,5
TeD1,1,0,1,1,0,0,1,0,MN,0.548717991740796,4
TeD1,0,0,0,0,0,1,1,1,MN,0.676640519226362,3
TeD1,1,0,1,1,1,1,1,0,MN,0.566613243165061,6
TeD1,1,1,0,0,0,0,1,0,MN,0.726242737009077,3
TeD1,0,1,0,1,0,1,0,1,MN,0.879307308773063,4
TeD1,0,0,1,0,0,0,0,1,MN,0.674234105587779,2
TeD1,1,1,1,1,1,1,1,0,MN,0.762812378764592,7
TeD1,0,1,1,0,0,1,1,0,MN,0.88609990154873,4
TeD1,0,1,0,0,1,0,0,0,MN,0.88609206199589,2
TeD1,1,1,0,1,1,0,1,1,MN,0.826195181090057,6
TeD1,1,0,0,0,1,0,0,1,MN,0.562218362291441,3
TeD1,1,1,1,0,1,1,0,1,MN,0.853403244872988,6
TeD1,0,1,1,1,0,0,0,0,MN,0.884900249876544,3
TeD1,0,1,0,0,0,1,1,1,MN,0.883143046424127,4
TeD1,0,0,0,0,1,0,0,1,MN,0.682260525960329,2
TeD1,1,1,0,1,0,0,0,0,MN,0.629446599926268,3
TeD1,1,0,1,1,1,0,1,1,MN,0.630635886017662,6
TeD1,0,1,0,1,1,1,1,1,MN,0.882252884598178,6
TeD1,1,1,1,1,1,1,0,1,MN,0.840336790703957,7
TeD1,0,0,0,1,0,0,0,1,MN,0.658982304678943,2
TeD1,1,1,1,0,1,1,1,1,MN,0.85308745145175,7
TeD1,1,0,0,0,1,0,1,0,MN,0.579312712134158,3
TeD1,0,0,1,0,0,1,0,0,MN,0.615609090979797,2
TeD1,0,1,1,1,0,1,1,1,MN,0.882282507150515,6
TeD1,1,1,1,0,1,1,1,0,MN,0.839772849216172,6
TeD1,0,1,0,0,1,1,0,0,MN,0.89020885644632,3
TeD1,0,1,0,0,1,0,0,1,MN,0.889935093046238,3
TeD1,1,1,0,1,1,1,1,0,MN,0.848042287912951,6
TeD1,0,1,1,1,1,1,1,1,MN,0.881986638849149,7
TeD1,1,1,0,1,1,1,1,1,MN,0.855131493695562,7
TeD1,0,0,1,0,1,0,0,0,MN,0.664024166138647,2
TeD1,1,1,1,1,1,1,1,1,MN,0.840406463403055,8
TeD1,1,1,1,1,1,1,1,1,MN,0.853929239438173,8
TeD1,1,1,1,1,1,1,1,1,MN,0.819124104109659,8
TeD1,1,1,1,1,1,1,1,1,MN,0.846908117486826,8
TeD1,1,1,1,1,1,1,1,1,MN,0.841589006765376,8
TeD2,1,0,1,1,1,0,0,0,MN,0.526156237854644,4
TeD2,1,1,1,1,0,1,1,1,MN,0.547065682083171,7
TeD2,1,0,0,0,1,1,1,1,MN,0.555460551884959,5
TeD2,1,0,0,1,0,0,1,1,MN,0.542479595802565,4
TeD2,0,0,0,0,1,1,0,0,MN,0.570073843762145,2
TeD2,1,0,1,0,1,1,1,0,MN,0.546754760979401,5
TeD2,0,1,0,1,1,0,1,1,MN,0.575670423630004,5
TeD2,1,0,1,1,1,1,0,1,MN,0.547065682083171,6
TeD2,0,1,0,0,0,0,1,0,MN,0.579323746599301,2
TeD2,1,1,1,0,0,1,0,0,MN,0.512631169840653,4
TeD2,0,1,0,0,0,0,1,1,MN,0.579867858530898,3
TeD2,0,1,1,0,1,1,0,0,MN,0.565332296929654,4
TeD2,1,0,1,0,1,1,1,1,MN,0.554139137193937,6
TeD2,0,1,0,0,0,0,0,1,MN,0.569840652934318,2
TeD2,0,0,1,1,1,1,1,1,MN,0.578157792460163,6
TeD2,0,1,1,0,0,1,0,0,MN,0.555305091333074,3
TeD2,1,0,1,0,1,0,1,1,MN,0.560746210649048,5
TeD2,1,1,0,1,0,1,1,1,MN,0.539914496696463,6
TeD2,0,1,1,0,0,0,0,1,MN,0.586941313641663,3
TeD2,1,0,1,1,1,1,0,0,MN,0.534862028760202,5
TeD2,1,1,0,0,0,1,0,0,MN,0.500427516517684,3
TeD2,0,0,0,0,0,1,1,0,MN,0.572172561212592,2
TeD2,1,1,0,0,1,1,0,1,MN,0.539292654488923,5
TeD2,0,1,1,1,1,0,1,0,MN,0.586008550330354,5
TeD2,0,1,1,0,1,1,1,0,MN,0.568130586863583,5
TeD2,1,0,1,1,1,1,1,1,MN,0.558414302370774,7
TeD2,0,0,0,0,0,1,0,1,MN,0.579556937427128,2
TeD2,1,0,0,0,0,1,0,0,MN,0.501748931208706,2
TeD2,0,1,1,1,1,1,1,0,MN,0.575281772250292,6
TeD2,1,1,0,0,1,1,0,0,MN,0.523047026816945,4
TeD2,0,1,1,0,0,0,0,0,MN,0.547687524290711,2
TeD2,1,1,0,0,0,0,0,0,MN,0.497318305479984,2
TeD2,1,1,0,0,0,1,1,0,MN,0.524679362611737,4
TeD2,0,1,0,1,0,0,0,0,MN,0.557092887679751,2
TeD2,0,0,0,0,1,1,0,1,MN,0.574115818111154,3
TeD2,0,1,0,0,0,1,0,0,MN,0.553361834434512,2
TeD2,0,0,1,0,1,0,0,1,MN,0.568208317139526,3
TeD2,1,1,1,1,1,0,1,1,MN,0.552273610571318,7
TeD2,1,0,0,1,0,0,0,0,MN,0.505713175281772,2
TeD2,0,1,0,0,1,0,1,1,MN,0.582899339292655,4
TeD2,0,1,0,0,0,1,0,1,MN,0.580023319082783,3
TeD2,0,1,0,0,0,1,1,0,MN,0.58025650991061,3
TeD2,1,1,0,0,0,1,0,1,MN,0.519549164399534,4
TeD2,1,0,0,1,1,0,1,1,MN,0.546599300427517,5
TeD2,1,0,1,1,0,0,1,0,MN,0.529731830547998,4
TeD2,0,0,0,0,0,1,1,1,MN,0.575670423630004,3
TeD2,1,0,1,1,1,1,1,0,MN,0.545744267392149,6
TeD2,1,1,0,0,0,0,1,0,MN,0.522347454333463,3
TeD2,0,1,0,1,0,1,0,1,MN,0.565798678585309,4
TeD2,0,0,1,0,0,0,0,1,MN,0.565176836377769,2
TeD2,1,1,1,1,1,1,1,0,MN,0.531597357170618,7
TeD2,0,1,1,0,0,1,1,0,MN,0.565643218033424,4
TeD2,0,1,0,0,1,0,0,0,MN,0.580411970462495,2
TeD2,1,1,0,1,1,0,1,1,MN,0.537582588418189,6
TeD2,1,0,0,0,1,0,0,1,MN,0.544422852701127,3
TeD2,1,1,1,0,1,1,0,1,MN,0.554760979401477,6
TeD2,0,1,1,1,0,0,0,0,MN,0.561368052856588,3
TeD2,0,1,0,0,0,1,1,1,MN,0.571084337349398,4
TeD2,0,0,0,0,1,0,0,1,MN,0.586319471434124,2
TeD2,1,1,0,1,0,0,0,0,MN,0.512631169840653,3
TeD2,1,0,1,1,1,0,1,1,MN,0.563466770307035,6
TeD2,0,1,0,1,1,1,1,1,MN,0.586008550330354,6
TeD2,1,1,1,1,1,1,0,1,MN,0.555538282160902,7
TeD2,0,0,0,1,0,0,0,1,MN,0.581267003497862,2
TeD2,1,1,1,0,1,1,1,1,MN,0.559735717061796,7
TeD2,1,0,0,0,1,0,1,0,MN,0.521259230470268,3
TeD2,0,0,1,0,0,1,0,0,MN,0.558880684026428,2
TeD2,0,1,1,1,0,1,1,1,MN,0.570151574038088,6
TeD2,1,1,1,0,1,1,1,0,MN,0.545744267392149,6
TeD2,0,1,0,0,1,1,0,0,MN,0.575748153905946,3
TeD2,0,1,0,0,1,0,0,1,MN,0.580956082394093,3
TeD2,1,1,0,1,1,1,1,0,MN,0.531752817722503,6
TeD2,0,1,1,1,1,1,1,1,MN,0.586863583365721,7
TeD2,1,1,0,1,1,1,1,1,MN,0.556937427127866,7
TeD2,0,0,1,0,1,0,0,0,MN,0.559580256509911,2
TeD2,1,1,1,1,1,1,1,1,MN,0.557326078507579,8
TeD2,1,1,1,1,1,1,1,1,MN,0.556393315196269,8
TeD2,1,1,1,1,1,1,1,1,MN,0.551496307811893,8
TeD2,1,1,1,1,1,1,1,1,MN,0.553050913330742,8
TeD2,1,1,1,1,1,1,1,1,MN,0.549008938981733,8
TeD3,1,0,1,1,1,0,0,0,MN,0.585852090032154,4
TeD3,1,1,1,1,0,1,1,1,MN,0.644372990353698,7
TeD3,1,0,0,0,1,1,1,1,MN,0.652090032154341,5
TeD3,1,0,0,1,0,0,1,1,MN,0.628938906752412,4
TeD3,0,0,0,0,1,1,0,0,MN,0.711897106109325,2
TeD3,1,0,1,0,1,1,1,0,MN,0.654662379421222,5
TeD3,0,1,0,1,1,0,1,1,MN,0.772990353697749,5
TeD3,1,0,1,1,1,1,0,1,MN,0.632154340836013,6
TeD3,0,1,0,0,0,0,1,0,MN,0.740192926045016,2
TeD3,1,1,1,0,0,1,0,0,MN,0.587138263665595,4
TeD3,0,1,0,0,0,0,1,1,MN,0.726688102893891,3
TeD3,0,1,1,0,1,1,0,0,MN,0.709967845659164,4
TeD3,1,0,1,0,1,1,1,1,MN,0.641157556270096,6
TeD3,0,1,0,0,0,0,0,1,MN,0.719614147909968,2
TeD3,0,0,1,1,1,1,1,1,MN,0.738263665594855,6
TeD3,0,1,1,0,0,1,0,0,MN,0.640514469453376,3
TeD3,1,0,1,0,1,0,1,1,MN,0.665594855305466,5
TeD3,1,1,0,1,0,1,1,1,MN,0.637942122186495,6
TeD3,0,1,1,0,0,0,0,1,MN,0.723472668810289,3
TeD3,1,0,1,1,1,1,0,0,MN,0.636012861736334,5
TeD3,1,1,0,0,0,1,0,0,MN,0.554983922829582,3
TeD3,0,0,0,0,0,1,1,0,MN,0.691961414790997,2
TeD3,1,1,0,0,1,1,0,1,MN,0.623151125401929,5
TeD3,0,1,1,1,1,0,1,0,MN,0.727331189710611,5
TeD3,0,1,1,0,1,1,1,0,MN,0.736977491961415,5
TeD3,1,0,1,1,1,1,1,1,MN,0.62572347266881,7
TeD3,0,0,0,0,0,1,0,1,MN,0.716398713826367,2
TeD3,1,0,0,0,0,1,0,0,MN,0.55048231511254,2
TeD3,0,1,1,1,1,1,1,0,MN,0.723472668810289,6
TeD3,1,1,0,0,1,1,0,0,MN,0.581993569131833,4
TeD3,0,1,1,0,0,0,0,0,MN,0.619935691318328,2
TeD3,1,1,0,0,0,0,0,0,MN,0.576848874598071,2
TeD3,1,1,0,0,0,1,1,0,MN,0.581993569131833,4
TeD3,0,1,0,1,0,0,0,0,MN,0.627009646302251,2
TeD3,0,0,0,0,1,1,0,1,MN,0.717684887459807,3
TeD3,0,1,0,0,0,1,0,0,MN,0.622508038585209,2
TeD3,0,0,1,0,1,0,0,1,MN,0.743408360128617,3
TeD3,1,1,1,1,1,0,1,1,MN,0.655305466237942,7
TeD3,1,0,0,1,0,0,0,0,MN,0.567845659163987,2
TeD3,0,1,0,0,1,0,1,1,MN,0.757556270096463,4
TeD3,0,1,0,0,0,1,0,1,MN,0.742122186495177,3
TeD3,0,1,0,0,0,1,1,0,MN,0.758842443729904,3
TeD3,1,1,0,0,0,1,0,1,MN,0.586495176848875,4
TeD3,1,0,0,1,1,0,1,1,MN,0.610289389067524,5
TeD3,1,0,1,1,0,0,1,0,MN,0.6,4
TeD3,0,0,0,0,0,1,1,1,MN,0.72411575562701,3
TeD3,1,0,1,1,1,1,1,0,MN,0.613504823151125,6
TeD3,1,1,0,0,0,0,1,0,MN,0.547266881028939,3
TeD3,0,1,0,1,0,1,0,1,MN,0.758842443729904,4
TeD3,0,0,1,0,0,0,0,1,MN,0.691318327974277,2
TeD3,1,1,1,1,1,1,1,0,MN,0.633440514469453,7
TeD3,0,1,1,0,0,1,1,0,MN,0.708681672025724,4
TeD3,0,1,0,0,1,0,0,0,MN,0.771704180064309,2
TeD3,1,1,0,1,1,0,1,1,MN,0.653376205787781,6
TeD3,1,0,0,0,1,0,0,1,MN,0.646302250803859,3
TeD3,1,1,1,0,1,1,0,1,MN,0.627652733118971,6
TeD3,0,1,1,1,0,0,0,0,MN,0.618006430868167,3
TeD3,0,1,0,0,0,1,1,1,MN,0.740192926045016,4
TeD3,0,0,0,0,1,0,0,1,MN,0.764630225080386,2
TeD3,1,1,0,1,0,0,0,0,MN,0.542765273311897,3
TeD3,1,0,1,1,1,0,1,1,MN,0.653376205787781,6
TeD3,0,1,0,1,1,1,1,1,MN,0.734405144694534,6
TeD3,1,1,1,1,1,1,0,1,MN,0.62443729903537,7
TeD3,0,0,0,1,0,0,0,1,MN,0.709324758842444,2
TeD3,1,1,1,0,1,1,1,1,MN,0.664951768488746,7
TeD3,1,0,0,0,1,0,1,0,MN,0.616077170418007,3
TeD3,0,0,1,0,0,1,0,0,MN,0.648231511254019,2
TeD3,0,1,1,1,0,1,1,1,MN,0.746623794212219,6
TeD3,1,1,1,0,1,1,1,0,MN,0.632797427652733,6
TeD3,0,1,0,0,1,1,0,0,MN,0.755627009646302,3
TeD3,0,1,0,0,1,0,0,1,MN,0.772347266881029,3
TeD3,1,1,0,1,1,1,1,0,MN,0.645016077170418,6
TeD3,0,1,1,1,1,1,1,1,MN,0.717041800643087,7
TeD3,1,1,0,1,1,1,1,1,MN,0.684244372990354,7
TeD3,0,0,1,0,1,0,0,0,MN,0.691961414790997,2
TeD3,1,1,1,1,1,1,1,1,MN,0.666881028938907,8
TeD3,1,1,1,1,1,1,1,1,MN,0.67459807073955,8
TeD3,1,1,1,1,1,1,1,1,MN,0.64887459807074,8
TeD3,1,1,1,1,1,1,1,1,MN,0.666881028938907,8
TeD3,1,1,1,1,1,1,1,1,MN,0.677170418006431,8
TeD4,1,0,1,1,1,0,0,0,MN,0.33922542204568,4
TeD4,1,1,1,1,0,1,1,1,MN,0.330685203574975,7
TeD4,1,0,0,0,1,1,1,1,MN,0.376166832174777,5
TeD4,1,0,0,1,0,0,1,1,MN,0.333862959285005,4
TeD4,0,0,0,0,1,1,0,0,MN,0.489175769612711,2
TeD4,1,0,1,0,1,1,1,0,MN,0.364846077457795,5
TeD4,0,1,0,1,1,0,1,1,MN,0.429990069513406,5
TeD4,1,0,1,1,1,1,0,1,MN,0.360476663356504,6
TeD4,0,1,0,0,0,0,1,0,MN,0.381330685203575,2
TeD4,1,1,1,0,0,1,0,0,MN,0.323733862959285,4
TeD4,0,1,0,0,0,0,1,1,MN,0.449255213505462,3
TeD4,0,1,1,0,1,1,0,0,MN,0.428401191658391,4
TeD4,1,0,1,0,1,1,1,1,MN,0.349155908639523,6
TeD4,0,1,0,0,0,0,0,1,MN,0.423237338629593,2
TeD4,0,0,1,1,1,1,1,1,MN,0.462363455809335,6
TeD4,0,1,1,0,0,1,0,0,MN,0.340417080436941,3
TeD4,1,0,1,0,1,0,1,1,MN,0.372591857000993,5
TeD4,1,1,0,1,0,1,1,1,MN,0.333465739821251,6
TeD4,0,1,1,0,0,0,0,1,MN,0.407745779543198,3
TeD4,1,0,1,1,1,1,0,0,MN,0.333664349553128,5
TeD4,1,1,0,0,0,1,0,0,MN,0.315988083416087,3
TeD4,0,0,0,0,0,1,1,0,MN,0.469910625620655,2
TeD4,1,1,0,0,1,1,0,1,MN,0.367030784508441,5
TeD4,0,1,1,1,1,0,1,0,MN,0.435352532274082,5
TeD4,0,1,1,0,1,1,1,0,MN,0.414895729890765,5
TeD4,1,0,1,1,1,1,1,1,MN,0.360675273088381,7
TeD4,0,0,0,0,0,1,0,1,MN,0.483614697120159,2
TeD4,1,0,0,0,0,1,0,0,MN,0.307845084409136,2
TeD4,0,1,1,1,1,1,1,0,MN,0.426415094339623,6
TeD4,1,1,0,0,1,1,0,0,MN,0.313604766633565,4
TeD4,0,1,1,0,0,0,0,0,MN,0.338232373386296,2
TeD4,1,1,0,0,0,0,0,0,MN,0.318570009930487,2
TeD4,1,1,0,0,0,1,1,0,MN,0.314200595829196,4
TeD4,0,1,0,1,0,0,0,0,MN,0.338828202581927,2
TeD4,0,0,0,0,1,1,0,1,MN,0.505263157894737,3
TeD4,0,1,0,0,0,1,0,0,MN,0.306256206554121,2
TeD4,0,0,1,0,1,0,0,1,MN,0.465143992055611,3
TeD4,1,1,1,1,1,0,1,1,MN,0.33862959285005,7
TeD4,1,0,0,1,0,0,0,0,MN,0.314200595829196,2
TeD4,0,1,0,0,1,0,1,1,MN,0.429394240317776,4
TeD4,0,1,0,0,0,1,0,1,MN,0.422045680238332,3
TeD4,0,1,0,0,0,1,1,0,MN,0.405163853028798,3
TeD4,1,1,0,0,0,1,0,1,MN,0.322740814299901,4
TeD4,1,0,0,1,1,0,1,1,MN,0.357894736842105,5
TeD4,1,0,1,1,0,0,1,0,MN,0.334856007944389,4
TeD4,0,0,0,0,0,1,1,1,MN,0.46137040714995,3
TeD4,1,0,1,1,1,1,1,0,MN,0.367428003972195,6
TeD4,1,1,0,0,0,0,1,0,MN,0.315590863952334,3
TeD4,0,1,0,1,0,1,0,1,MN,0.415888778550149,4
TeD4,0,0,1,0,0,0,0,1,MN,0.479841112214499,2
TeD4,1,1,1,1,1,1,1,0,MN,0.350148957298908,7
TeD4,0,1,1,0,0,1,1,0,MN,0.408341608738828,4
TeD4,0,1,0,0,1,0,0,0,MN,0.407547169811321,2
TeD4,1,1,0,1,1,0,1,1,MN,0.342204568023833,6
TeD4,1,0,0,0,1,0,0,1,MN,0.361271102284012,3
TeD4,1,1,1,0,1,1,0,1,MN,0.332075471698113,6
TeD4,0,1,1,1,0,0,0,0,MN,0.371996027805363,3
TeD4,0,1,0,0,0,1,1,1,MN,0.444885799404171,4
TeD4,0,0,0,0,1,0,0,1,MN,0.490566037735849,2
TeD4,1,1,0,1,0,0,0,0,MN,0.305461767626614,3
TeD4,1,0,1,1,1,0,1,1,MN,0.357497517378352,6
TeD4,0,1,0,1,1,1,1,1,MN,0.44369414101291,6
TeD4,1,1,1,1,1,1,0,1,MN,0.375571002979146,7
TeD4,0,0,0,1,0,0,0,1,MN,0.478053624627607,2
TeD4,1,1,1,0,1,1,1,1,MN,0.344786494538232,7
TeD4,1,0,0,0,1,0,1,0,MN,0.331082423038729,3
TeD4,0,0,1,0,0,1,0,0,MN,0.419463753723932,2
TeD4,0,1,1,1,0,1,1,1,MN,0.433962264150943,6
TeD4,1,1,1,0,1,1,1,0,MN,0.334856007944389,6
TeD4,0,1,0,0,1,1,0,0,MN,0.40317775571003,3
TeD4,0,1,0,0,1,0,0,1,MN,0.433962264150943,3
TeD4,1,1,0,1,1,1,1,0,MN,0.337239324726912,6
TeD4,0,1,1,1,1,1,1,1,MN,0.424230387288977,7
TeD4,1,1,0,1,1,1,1,1,MN,0.353326713008937,7
TeD4,0,0,1,0,1,0,0,0,MN,0.453624627606753,2
TeD4,1,1,1,1,1,1,1,1,MN,0.360079443892751,8
TeD4,1,1,1,1,1,1,1,1,MN,0.347964250248262,8
TeD4,1,1,1,1,1,1,1,1,MN,0.36266137040715,8
TeD4,1,1,1,1,1,1,1,1,MN,0.377954319761668,8
TeD4,1,1,1,1,1,1,1,1,MN,0.343594836146971,8
TeD5,1,0,1,1,1,0,0,0,MN,0.0395635926415031,4
TeD5,1,1,1,1,0,1,1,1,MN,0.0418418140056696,7
TeD5,1,0,0,0,1,1,1,1,MN,0.043769638729214,5
TeD5,1,0,0,1,0,0,1,1,MN,0.0392065020696943,4
TeD5,0,0,0,0,1,1,0,0,MN,0.0544531293508255,2
TeD5,1,0,1,0,1,1,1,0,MN,0.0397196133182876,5
TeD5,0,1,0,1,1,0,1,1,MN,0.0540719179482229,5
TeD5,1,0,1,1,1,1,0,1,MN,0.0418437563196919,6
TeD5,0,1,0,0,0,0,1,0,MN,0.0428072180892336,2
TeD5,1,1,1,0,0,1,0,0,MN,0.0327010382046052,4
TeD5,0,1,0,0,0,0,1,1,MN,0.0519322527351885,3
TeD5,0,1,1,0,1,1,0,0,MN,0.0510711912077453,4
TeD5,1,0,1,0,1,1,1,1,MN,0.0421186045678771,6
TeD5,0,1,0,0,0,0,0,1,MN,0.0521088466254297,2
TeD5,0,0,1,1,1,1,1,1,MN,0.0563611465881239,6
TeD5,0,1,1,0,0,1,0,0,MN,0.0406198040212781,3
TeD5,1,0,1,0,1,0,1,1,MN,0.0441334337178794,5
TeD5,1,1,0,1,0,1,1,1,MN,0.0361898408117109,6
TeD5,0,1,1,0,0,0,0,1,MN,0.0512715571006202,3
TeD5,1,0,1,1,1,1,0,0,MN,0.0391656745400042,5
TeD5,1,1,0,0,0,1,0,0,MN,0.0306863372976503,3
TeD5,0,0,0,0,0,1,1,0,MN,0.0496444474741352,2
TeD5,1,1,0,0,1,1,0,1,MN,0.0388279750515646,5
TeD5,0,1,1,1,1,0,1,0,MN,0.0530967596507968,5
TeD5,0,1,1,0,1,1,1,0,MN,0.0504765158631439,5
TeD5,1,0,1,1,1,1,1,1,MN,0.044943935023738,7
TeD5,0,0,0,0,0,1,0,1,MN,0.0538960005408298,2
TeD5,1,0,0,0,0,1,0,0,MN,0.0321356868774852,2
TeD5,0,1,1,1,1,1,1,0,MN,0.0531144829924742,6
TeD5,1,1,0,0,1,1,0,0,MN,0.0321057276988543,4
TeD5,0,1,1,0,0,0,0,0,MN,0.0385567050637137,2
TeD5,1,1,0,0,0,0,0,0,MN,0.0317115537346733,2
